",,QuestionID"	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags
Ex1_SC_405081	405081	1	D	1	0	Exam-01	3		Test		2015			679c-fab2-a001-db1e|LEXGLUE eb81-1c0b-6039-ee96|CENTRAL de5c-79d3-c81b-31e5|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_405120	405120	1	C	1	0	Exam-01	3		Test		2015			91bf-d72e-f4e5-1526|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405197	405197	1	A	1	0	Exam-01	3		Test		2015			8c6a-e1d6-dbe5-e366|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405199	405199	1	B	1	0	Exam-01	3		Test		2015			d116-6f25-b3ac-7d88|CENTRAL 57d4-79ba-a97d-0f9a|LEXGLUE 1800-f69c-1283-7d49|LEXGLUE 9321-c12e-e67d-201b|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405200	405200	1	D	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_405219	405219	1	D	1	0	Exam-01	3		Test		2015			679c-fab2-a001-db1e|ROLE 9b09-3c82-e0da-574f|CENTRAL 6a65-ea3c-4a26-f044|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 SUCCESS
Ex1_SC_405232	405232	1	C	1	0	Exam-01	3		Test		2015			2125-ab14-605b-2b8c|CENTRAL 2a41-7224-fbc2-ba94|GROUNDING 335b-df55-9aa4-74ac|CENTRAL f346-e8eb-6338-4e34|CENTRAL 26c3-eec4-e1d0-fac5|GROUNDING 3492-2519-a7cc-d552|CENTRAL 57d4-79ba-a97d-0f9a|LEXGLUE 6937-c405-6853-efb2|LEXGLUE 1240-2639-9a5f-96cd|LEXGLUE 3f9d-8b3a-54b5-6a3c|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405296	405296	1	C	1	0	Exam-01	3		Test		2015			f178-8a67-81c1-e3fb|CENTRAL c1d3-4ab4-b443-aac3|LEXGLUE 1800-f69c-1283-7d49|LEXGLUE 57d4-79ba-a97d-0f9a|LEXGLUE b5dc-c66c-4d4e-031d|GROUNDING 10ce-c060-90b9-b748|GROUNDING 8af3-1381-b634-8b97|CENTRAL 0fb6-467a-43af-1af8|CENTRAL f4dc-5030-6255-a1f8|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405357	405357	1	C	1	0	Exam-01	3		Test		2015			0a67-4834-1132-d2e9|CENTRAL 5298-d80f-5675-6ea3|GROUNDING 19f5-4162-4c01-59aa|LEXGLUE 4e9a-4d83-b831-d02e|CENTRAL fae8-a262-8845-ae7b|CENTRAL ed09-025e-89b8-d48f|LEXGLUE 57d4-79ba-a97d-0f9a|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405800	405800	1	B	1	0	Exam-01	3		Test		2015			bb60-4e0b-60fd-ba84|CENTRAL 09a7-d167-d5dc-c71b|CENTRAL 405a-72ae-da94-0c7d|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405838	405838	1	B	1	0	Exam-01	3		Test		2015			5009-5661-5c6a-ec21|CENTRAL 75e2-b653-053f-5e09|CENTRAL a0d5-68ec-fccc-fd82|LEXGLUE 75de-7e0e-d204-6ec0|GROUNDING 6a75-83b3-d985-4a70|LEXGLUE 56be-ce78-ec19-1c61|LEXGLUE 7652-630e-9dc2-c3d9|CENTRAL e26b-b21d-d4a3-25fc|GROUNDING ade4-c403-3219-6cb1|GROUNDING 94b7-fbe6-74cf-eba2|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_405865	405865	1	B	1	0	Exam-01	3		Test		2015			6b85-a565-613d-eac0|CENTRAL 5650-b213-46ea-d9dd|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_406688	406688	1	D	1	0	Exam-01	3		Test		2015			be5b-b488-31a4-416e|ROLE f3b0-54ab-85b4-729d|CENTRAL 45bb-9ef6-d3bd-e645|GROUNDING 19f5-4162-4c01-59aa|LEXGLUE 3961-d09c-4b9a-a6f7|GROUNDING dcd4-5303-c509-88ec|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM EW 	 HARD
Ex1_SC_406703	406703	1	C	1	0	Exam-01	3		Test		2015			4bd2-7739-d5e2-99a1|CENTRAL e26b-b21d-d4a3-25fc|GROUNDING a453-a164-a836-a893|LEXGLUE 0d00-93f4-5616-0efc|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_406709	406709	1	D	1	0	Exam-01	3		Test		2015			abfc-b22e-6516-5cd4|CENTRAL 19da-4665-c208-b9ae|CENTRAL 9a54-14e7-f8f4-6375|CENTRAL 0d35-1653-d1f5-29f2|GROUNDING c135-b400-0c92-8c7b|CENTRAL 60e9-1f2b-145c-00bd|LEXGLUE 31be-afe3-6b4d-fa2d|LEXGLUE 1992-cbd3-6534-a7f7|CENTRAL b5b8-ce64-6568-4a6c|CENTRAL d0f6-3d4b-e8bf-dcf4|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING b5bc-352e-4a8b-390a|LEXGLUE 3125-5f0b-0b90-0577|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		EW 	 SUCCESS
Ex1_SC_406710	406710	1	C	1	0	Exam-01	3		Test		2015			0a51-236d-27b4-abc4|CENTRAL cdff-c958-e7f4-227a|CENTRAL 9be9-a346-c5bb-8681|CENTRAL 80de-489f-48b2-16f4|CENTRAL 9758-674d-e771-6866|LEXGLUE Good|CENTRAL bb63-bcc5-0cd8-72db|GROUNDING 33a0-5ab1-14b3-6bf8|GROUNDING 5ba5-3b3b-be24-624e|GROUNDING b48d-28f4-b020-de9f|CENTRAL b5b8-ce64-6568-4a6c|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_406718	406718	1	B	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HELP FLAG3
Ex1_SC_406720	406720	1	C	1	0	Exam-01	3		Test		2015			8f8e-37fa-0093-b7ef|GROUNDING c683-bb38-4c18-252e|GROUNDING ece8-8e35-fc83-f487|CENTRAL ac8a-77b3-7190-7751|CENTRAL 19da-4665-c208-b9ae|CENTRAL 1992-cbd3-6534-a7f7|CENTRAL b5b8-ce64-6568-4a6c|LEXGLUE 1800-f69c-1283-7d49|LEXGLUE 8af3-1381-b634-8b97|LEXGLUE 2d21-2f1c-4af5-033f|GROUNDING 6188-73e6-6db4-bfea|GROUNDING 10ce-c060-90b9-b748|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_406724	406724	1	A	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_406725	406725	1	A	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_406885	406885	1	A	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_407138	407138	1	A	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY FLAG1 HARD
Ex1_SC_407155	407155	1	C	1	0	Exam-01	3		Test		2015			7c8b-3728-1d36-f922|ROLE ca03-f52b-b637-957b|CENTRAL ec67-fb28-a332-b260|LEXGLUE b756-83bc-074d-62a2|LEXGLUE 5c52-4f26-3883-a4ef|CENTRAL b5e2-521d-a85b-cf14|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		 SM	 SUCCESS
Ex1_SC_413002	413002	1	A	1	0	Exam-01	3		Test		2015			0b41-0bce-3131-bd88|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413004	413004	1	A	1	0	Exam-01	3		Test		2015			2107-bbdb-3936-d0cb|BACKGROUND c1af-f272-25af-a368|CENTRAL e4d7-20bc-aa47-3dd9|CENTRAL 33f0-39de-0983-aad8|CENTRAL 046d-7605-f4cd-1f97|CENTRAL 197a-5152-85d4-6ed5|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413085	413085	1	B	1	0	Exam-01	3		Test		2015			d08c-6817-560e-4660|CENTRAL 457d-1a26-5f9e-04e6|CENTRAL abd9-cbba-5137-2c93|LEXGLUE e3ac-61ec-4ae4-2d5b|LEXGLUE 6c79-d646-1afb-b6d3|LEXGLUE f4d3-fd82-31d1-855c|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413089	413089	1	D	1	0	Exam-01	3		Test		2015			af26-8083-b908-7d3b|ROLE 4916-83af-ba89-9fc8|CENTRAL 7b54-c9f1-86da-860b|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413143	413143	1	C	1	0	Exam-01	3		Test		2015			14a5-1229-3653-681c|CENTRAL a52a-1b59-1f8c-028e|LEXGLUE aeea-2fd9-666a-930d|GROUNDING 17c2-1a0b-fa3f-63cb|GROUNDING 214a-9ca3-2983-aa79|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413302	413302	1	A	1	0	Exam-01	3		Test		2015			1cf5-4c61-5764-7fcb|CENTRAL 8559-8dfa-7241-515b|CENTRAL 8b56-35cc-d534-8cad|LEXGLUE 89ba-3b1e-ab64-a131|LEXGLUE 8b56-35cc-d534-8cad|LEXGLUE e5c0-79e6-37a7-4b77|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413532	413532	1	A	1	0	Exam-01	3		Test		2015			3fb1-78ec-77f8-d713|CENTRAL 3dca-07f2-1404-d404|CENTRAL 0f0d-2cc5-fcc1-3c1f|CENTRAL e9ad-9585-0a08-5148|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_413549	413549	1	B	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_413624	413624	1	B	1	0	Exam-01	3		Test		2015			838c-30bf-9b24-714b|CENTRAL 9d3e-05a6-f555-db18|LEXGLUE 4253-4b9e-1e5f-1742|GROUNDING a70e-aca1-4ca5-67d9|LEXGLUE 48d9-21f5-7bf4-c99e|CENTRAL b096-ec41-5c64-f0d4|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_414087	414087	1	D	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_414129	414129	1	B	1	0	Exam-01	3		Test		2015			c390-00e1-36dd-2ae2|CENTRAL 31c9-367f-4e89-4086|GROUNDING ee78-0795-be47-6ad8|CENTRAL b416-cff8-0999-48a9|GROUNDING 0969-6f9e-9555-9731|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_414130	414130	1	B	1	0	Exam-01	3		Test		2015			4ba7-d894-3b98-2b11|GROUNDING 856a-1ef6-dd1f-154b|CENTRAL dc9f-1fff-15e4-352a|GROUNDING de41-df04-573b-7370|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_414271	414271	1	C	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HELP FLAG3
Ex1_SC_414356	414356	1	B	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HELP FLAG3
Ex1_SC_415006	415006	1	A	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD
Ex1_SC_415028	415028	1	D	1	0	Exam-01	3		Test		2015			3492-2519-a7cc-d552|CENTRAL 2e42-1ae7-02c4-eb40|CENTRAL 1240-2639-9a5f-96cd|LEXGLUE 1c04-5228-7c5d-ab8a|GROUNDING 6cf8-4a91-b857-9203|GROUNDING 86c9-9f73-ea5d-79fd|CENTRAL 3e09-df41-a63a-cf1c|GROUNDING 93d7-72a4-18fe-e1fe|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415071	415071	1	B	1	0	Exam-01	3		Test		2015			4bab-ef45-71e4-0f19|GROUNDING a54a-a04c-71eb-ba0a|CENTRAL d719-81ad-03ff-57f0|LEXGLUE fb00-41ad-f198-b5ac|CENTRAL d8f5-21a9-4c14-b105|CENTRAL b9fd-85c7-f651-4365|GROUNDING b5d1-0f14-f32e-c6b4|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415073	415073	1	A	1	0	Exam-01	3		Test		2015			c273-104b-3c47-f637|LEXGLUE a08d-16c5-c9ee-2af5|CENTRAL c1d3-4ab4-b443-aac3|LEXGLUE 3f9d-8b3a-54b5-6a3c|GROUNDING 2a41-7224-fbc2-ba94|GROUNDING a94e-e849-c066-fecd|GROUNDING b80f-f372-967d-6ac4|GROUNDING 7c8b-3728-1d36-f922|GROUNDING a25b-83dd-c184-0d1b|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415078	415078	1	A	1	0	Exam-01	3		Test		2015			4a5d-ae1d-5ba6-8f8d|GROUNDING 4a5a-9115-28a9-b97b|GROUNDING 6abc-4443-f672-9a97|CENTRAL c12d-b29a-5073-54ab|CENTRAL 63df-d3d9-56dc-161a|GROUNDING 5e35-243f-81ab-5eef|LEXGLUE 9554-47d7-c095-1df7|CENTRAL d753-423d-5ce7-53ce|LEXGLUE e6ce-9a90-4900-9861|GROUNDING 6759-5ee2-140f-df48|LEXGLUE d5e1-2384-26cc-edb9|GROUNDING 7ef3-7d2a-dd0a-7953|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415335	415335	1	A	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HELP FLAG3
Ex1_SC_415338	415338	1	B	1	0	Exam-01	3		Test		2015			a0b2-a45f-01e1-4bf4|CENTRAL e474-2a11-6e7b-ae8b|GROUNDING 3961-d09c-4b9a-a6f7|GROUNDING a538-175f-9223-d117|CENTRAL d247-b029-3aab-0950|CENTRAL 4710-c993-7a19-bef2|LEXGLUE a3c3-47f1-32ba-5c7f|CENTRAL f8b7-590f-a416-818a|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415350	415350	1	A	1	0	Exam-01	3		Test		2015			c390-00e1-36dd-2ae2|CENTRAL b416-cff8-0999-48a9|GROUNDING 0969-6f9e-9555-9731|GROUNDING ee78-0795-be47-6ad8|BACKGROUND 3363-8e75-3412-4de0|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415352	415352	1	A	1	0	Exam-01	3		Test		2015			87a1-9fd1-636a-072d|GROUNDING c390-00e1-36dd-2ae2|CENTRAL 1112-d2ae-a1f5-ffb6|LEXGLUE 35ef-4ebe-9109-e5aa|GROUNDING b3e6-7562-a0b7-db2a|GROUNDING 1e74-5982-396e-69c8|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415363	415363	1	B	1	0	Exam-01	3		Test		2015			a94e-e849-c066-fecd|GROUNDING 2125-ab14-605b-2b8c|CENTRAL 9bdc-0291-3f7e-751d|CENTRAL 150d-8fc1-9d5d-32da|GROUNDING b80f-f372-967d-6ac4|GROUNDING a142-f9f0-f59e-1786|GROUNDING 3f9d-8b3a-54b5-6a3c|GROUNDING fb00-41ad-f198-b5ac|CENTRAL d8f5-21a9-4c14-b105|CENTRAL d719-81ad-03ff-57f0|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415390	415390	1	D	1	0	Exam-01	3		Test		2015			1e4c-46e8-996c-f2f7|CENTRAL 2b35-1f1c-4f5d-e8e9|CENTRAL c7ff-4b62-295c-7800|CENTRAL 73c5-2c1f-a941-c351|CENTRAL 2e40-b4c8-727f-c33f|GROUNDING 9f4c-5487-7b35-f049|GROUNDING d06e-6c86-abe9-f3d5|CENTRAL 9a78-e47c-3ee1-6028|GROUNDING 635e-4c5d-98ab-31af|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415394	415394	1	C	1	0	Exam-01	3		Test		2015			99b9-04cf-f952-473a|CENTRAL 4a27-3046-0e5d-9891|CENTRAL d49f-dde6-0083-0a5b|GROUNDING 95c4-ec5e-bce9-afd8|GROUNDING 794a-7ac4-5e27-9d39|CENTRAL 1e4c-46e8-996c-f2f7|CENTRAL 178a-9dd1-8569-86f1|CENTRAL f2d9-9926-adab-4bb0|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415395	415395	1	A	1	0	Exam-01	3		Test		2015			eea8-cae1-e3a4-1a51|CENTRAL e3b8-ecc6-db79-2049|CENTRAL cabb-556b-730d-bbc7|CENTRAL f4b8-4f96-90d9-7e04|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415399	415399	1	A	1	0	Exam-01	3		Test		2015			75e6-403b-649e-cce8|CENTRAL 2b70-ecb7-15fb-441c|CENTRAL 457d-1a26-5f9e-04e6|CENTRAL be5f-56dc-4b83-3d4a|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415469	415469	1	B	1	0	Exam-01	3		Test		2015			b5dc-c66c-4d4e-031d|GROUNDING de30-46f9-f287-cf05|CENTRAL 7db0-1827-aaaa-cc30|CENTRAL Good|CENTRAL e9f8-f0c7-07ec-99de|LEXGLUE 9816-ffa6-2260-9fc1|LEXGLUE 84bb-0231-2480-1c8b|CENTRAL 5271-6a22-214e-2847|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING b02a-dae3-93ce-c2b7|CENTRAL a54a-a04c-71eb-ba0a|CENTRAL b5d1-0f14-f32e-c6b4|GROUNDING 7d29-0a2c-6959-b1dd|CENTRAL d5fc-0707-ab28-947f|CENTRAL 1992-cbd3-6534-a7f7|CENTRAL bb63-bcc5-0cd8-72db|GROUNDING b5b8-ce64-6568-4a6c|LEXGLUE bf2f-e380-be4e-ca06|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415471	415471	1	A	1	0	Exam-01	3		Test		2015			2f27-9c3b-1811-e537|LEXGLUE c082-5c74-d788-63a8|LEXGLUE 78ba-5668-31d9-7285|CENTRAL d7c1-cdfd-2de5-6b7d|CENTRAL 1015-4572-2293-d185|LEXGLUE 336b-8580-1de1-5714|LEXGLUE acaa-fed9-9236-c8de|LEXGLUE 6c80-eaba-4b68-6003|CENTRAL 3492-2519-a7cc-d552|CENTRAL 10ce-c060-90b9-b748|GROUNDING 1c04-5228-7c5d-ab8a|GROUNDING ed09-025e-89b8-d48f|LEXGLUE f346-e8eb-6338-4e34|CENTRAL 732f-cb0b-50b4-ad0d|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415473	415473	1	C	1	0	Exam-01	3		Test		2015			ee78-0795-be47-6ad8|CENTRAL b92e-a887-f644-4d9e|LEXGLUE 8091-5cea-a07b-4718|GROUNDING a93c-2971-18d2-ebed|GROUNDING b4e7-dad7-cb84-1e31|CENTRAL 10ce-c060-90b9-b748|GROUNDING 00fd-04c0-5805-8b81|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415476	415476	1	B	1	0	Exam-01	3		Test		2015			e4ff-648c-242b-c15f|BACKGROUND a94e-ad3f-d1d1-e4bf|LEXGLUE dc9f-1fff-15e4-352a|GROUNDING 856a-1ef6-dd1f-154b|CENTRAL de41-df04-573b-7370|LEXGLUE 7101-b26e-c0b0-1347|CENTRAL dc84-e95a-58d3-7e87|CENTRAL 490c-5be7-2ff7-4bf2|LEXGLUE a280-cb5c-23dc-75f5|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415478	415478	1	D	1	0	Exam-01	3		Test		2015			5a68-c204-4a35-9c42|ROLE 31b1-33e5-a71c-0f61|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415489	415489	1	C	1	0	Exam-01	3		Test		2015			a6a9-3e1b-7e02-ce06|CENTRAL 3678-1c03-c983-ba31|LEXGLUE 02f7-3d00-6d43-0289|LEXGLUE f5f4-d4dd-cf26-09d5|LEXGLUE 3dd5-2225-75cc-e350|LEXGLUE c1c4-26a9-2671-aebc|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415492	415492	1	B	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_415583	415583	1	C	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_415584	415584	1	B	1	0	Exam-01	3		Test		2015				Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/			 EMPTY HARD FLAG2
Ex1_SC_415699	415699	1	B	1	0	Exam-01	3		Test		2015			e9ed-3032-6736-3077|CENTRAL c4a5-564d-59d0-1074|LEXGLUE 26cb-7582-a17c-a0d6|CENTRAL 4867-4ad0-0164-d368|LEXGLUE 17ff-5bac-df42-a1b4|LEXGLUE d753-423d-5ce7-53ce|LEXGLUE eaf4-5337-8873-bbfd|LEXGLUE 782a-53e7-c1c7-aae0|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415719	415719	1	A	1	0	Exam-01	3		Test		2015			d691-82fb-2145-80e4|GROUNDING 48a7-5d3b-ade1-3644|GROUNDING d470-e585-c801-a97d|CENTRAL 0b5d-4e2a-0397-cd4c|GROUNDING 7160-91ab-6d7e-14c8|GROUNDING 55b7-97a0-0554-156d|CENTRAL 4084-f2bc-52cf-0f74|CENTRAL 63df-d3d9-56dc-161a|GROUNDING 6abc-4443-f672-9a97|CENTRAL a1a9-97db-a771-1c2b|GROUNDING c227-44da-44a9-1d09|CENTRAL 2a1f-7883-c269-3736|GROUNDING c9e0-141e-88fa-2c43|CENTRAL d5e1-2384-26cc-edb9|GROUNDING 010a-f960-ad4b-537c|LEXGLUE eb92-b0cd-c257-9bcf|CENTRAL f1c8-91e3-fc1f-078b|CENTRAL 3dcc-05e2-48cc-db62|CENTRAL d495-a1f3-29eb-04fe|GROUNDING 799d-7170-d15d-812f|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415761	415761	1	C	1	0	Exam-01	3		Test		2015			897e-080a-cbfa-6224|CENTRAL 5650-b213-46ea-d9dd|GROUNDING b545-b586-fd95-b2af|GROUNDING 211f-8a51-037c-704c|GROUNDING dcd4-5303-c509-88ec|CENTRAL 95d6-33c8-ca3e-3bd5|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415762	415762	1	D	1	0	Exam-01	3		Test		2015			ee86-88ae-2535-1a42|CENTRAL 8ee7-24ec-255f-d9fe|CENTRAL 95d6-33c8-ca3e-3bd5|CENTRAL 211f-8a51-037c-704c|GROUNDING b545-b586-fd95-b2af|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415767	415767	1	D	1	0	Exam-01	3		Test		2015			e473-7297-61c1-56fa|ROLE 9773-5df7-84db-74b3|CENTRAL 1632-346e-67a5-b1b8|LEXGLUE 7217-ca8f-51fc-7263|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_415773	415773	1	A	1	0	Exam-01	3		Test		2015			9773-5df7-84db-74b3|CENTRAL 9d53-7320-d186-07d9|LEXGLUE e473-7297-61c1-56fa|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_416096	416096	1	A	1	0	Exam-01	3		Test		2015			d7c1-cdfd-2de5-6b7d|CENTRAL 1015-4572-2293-d185|LEXGLUE ca61-050e-2c77-6cda|GROUNDING	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_416097	416097	1	B	1	0	Exam-01	3		Test		2015			d7c1-cdfd-2de5-6b7d|CENTRAL 6cdd-9626-9859-7279|CENTRAL 8a87-904f-85e9-deb5|GROUNDING aa9b-a7b0-3501-e36c|CENTRAL	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
Ex1_SC_416104	416104	1	C	1	0	Exam-01	3		Test		2015			317e-c441-1f21-0244|CENTRAL acf6-d100-2553-e4ac|LEXGLUE	Text of licensed questions can be requested at: http://data.allenai.org/ai2-science-questions-mercury/		SM 	 SUCCESS
